1	0.000225
1001	0.000231
2001	0.000241
3001	0.000253
4001	0.000236
5001	0.000224
6001	0.000225
7001	0.000222
8001	0.000231
9001	0.000251
10001	0.000234
11001	0.000221
12001	0.000228
13001	0.000228
14001	0.000233
15001	0.000231
16001	0.000246
17001	0.000233
18001	0.00023
19001	0.000234
20001	0.000246
21001	0.000232
22001	0.000262
23001	0.00022
24001	0.000241
25001	0.000235
26001	0.000221
27001	0.000238
28001	0.000215
29001	0.000228
30001	0.000223
31001	0.000228
32001	0.000257
33001	0.000239
34001	0.000216
35001	0.000267
36001	0.000228
37001	0.000219
38001	0.000229
39001	0.000215
40001	0.000226
41001	0.000237
42001	0.00024
43001	0.000238
44001	0.000228
45001	0.000237
46001	0.000229
47001	0.000236
48001	0.00022
49001	0.000231
50001	0.000261
51001	0.000223
52001	0.000235
53001	0.000218
54001	0.000222
55001	0.000269
56001	0.000231
57001	0.000222
58001	0.000233
59001	0.000223
60001	0.00024
61001	0.00023
62001	0.000233
63001	0.000234
64001	0.000255
65001	0.000235
66001	0.000227
67001	0.000249
68001	0.000233
69001	0.000247
70001	0.000246
71001	0.000227
72001	0.000225
73001	0.000234
74001	0.00023
75001	0.000244
76001	0.000231
77001	0.000235
78001	0.000249
79001	0.000223
80001	0.000235
81001	0.000234
82001	0.00024
83001	0.00025
84001	0.000247
85001	0.000249
86001	0.000236
87001	0.000225
88001	0.000235
89001	0.00027
90001	0.000238
91001	0.000243
92001	0.000246
93001	0.000238
94001	0.00024
95001	0.000223
96001	0.000225
97001	0.000224
98001	0.00025
99001	0.000226
