2	6.2899971453589387238e-07
3	2.3400025384034961462e-07
4	2.1000005290261469781e-07
5	3.099999048572499305e-07
6	3.1899980967864394188e-07
7	4.7799994717934168875e-07
8	5.1600000006146728992e-07
9	7.3700039138202555478e-07
10	9.6500025392742827535e-07
11	1.3100002433930058032e-06
12	1.8220002857560757548e-06
13	2.0620000213966704905e-06
14	2.5599997570679988712e-06
15	3.0539999897882808e-06
16	3.658999958133790642e-06
17	4.3759996515291277319e-06
18	5.1069996516162063926e-06
19	5.9660001170414034277e-06
20	6.956000106583815068e-06
21	8.0139998317463323474e-06
22	9.173000307782785967e-06
23	1.0430999736854573712e-05
24	1.2086999959137756377e-05
25	1.3302999832376372069e-05
26	1.493400031904457137e-05
27	1.6719000086595769972e-05
28	1.8597999769554007798e-05
29	2.0627000139938900247e-05
30	2.3445999886462232098e-05
31	2.5435000225115800276e-05
32	2.7794000288849929348e-05
33	3.565799988791695796e-05
34	3.8868999581609386951e-05
35	4.1673999930935679004e-05
36	4.4783999783248873428e-05
37	4.8097000217239838094e-05
38	5.1949999942735303193e-05
39	5.5448000239266548306e-05
40	5.9284000144543824717e-05
41	6.2969000282464548945e-05
42	6.8038000335945980623e-05
43	7.1883000146044651046e-05
44	9.8151000202051363885e-05
45	8.1139000030816532671e-05
46	8.6903999999776715413e-05
47	9.1579000127239851281e-05
48	9.7812000149133382365e-05
49	0.0001031130000228586141
50	0.00010986099960064166225
51	0.00012580000020534498617
52	0.00012182000000393600203
53	0.00012741499995172489434
54	0.00013450100004774867557
55	0.00014142300005914876238
56	0.00014889200019752024673
57	0.00017136699989350745454
58	0.00016448899987153708935
59	0.00017156199965029372834
60	0.00018028700014838250354
61	0.00020682299964391859248
62	0.00019795600019278936088
63	0.00020676900021499022841
64	0.00022619299988946295343
65	0.00025484400021014153026
66	0.0002369759999965026509
67	0.00024645000030432129279
68	0.00026819999993676901795
69	0.00026743200032797176391
70	0.0002797639999698731117
71	0.00030202700008885585703
72	0.00030509799989886232652
73	0.00031930000022839521989
74	0.00033519900034661986865
75	0.00034099699996659182943
76	0.00038462000020444975235
77	0.00036721500009662122466
78	0.00040039800023805582896
79	0.00039671900003668270074
80	0.00042210200035697198473
81	0.00042478900013520615175
82	0.00045206599997982266359
83	0.00046134399963193573058
84	0.00052528800006257370114
85	0.00049947700017582974397
86	0.00051385000006121117622
87	0.00053484899990507983603
88	0.00054552800020246650092
89	0.00056991500014191842638
90	0.00060885599987159366719
91	0.00061160999985077069141
92	0.0006231700003809237387
93	0.00065578399971855105832
94	0.00067429399996399297379
95	0.00070584900004178052768
96	0.0007104229998731170781
97	0.00072658999988561845385
98	0.00076566799998545320705
99	0.00078679199987163883634
100	0.00082379300010870792903
101	0.00084048799999436596408
102	0.00086223100015558884479
103	0.00088572599997860379517
104	0.00092333300017344299704
105	0.00094189099991126568057
106	0.00097462199983056052588
107	0.00099611099994945107028
108	0.0010416420000183279626
109	0.0010491150001143978443
110	0.0010956159999295778107
111	0.0011250249999648076482
112	0.0011432159999458235689
113	0.0011772760003623261582
114	0.0012209030001031351276
115	0.0012352660000942705665
116	0.0012700980000772688072
117	0.0013310999997884209733
118	0.0013550319999922066927
119	0.0013707879998037242331
120	0.0014745379999112628866
121	0.0014917999997123843059
122	0.0015050409997456881683
123	0.0015464629996131407097
124	0.0016136979998009337578
125	0.0015984080000635003671
126	0.0016654989999551617075
127	0.0016756649997660133522
128	0.0018884950000028766226
129	0.0017668290001893183216
130	0.0018433650002407375723
131	0.0019245809999119956046
132	0.0021718050002164090984
133	0.0026943000002574990503
134	0.0030651369997940491885
135	0.0028990089999751944561
136	0.0028447109998523956165
137	0.0029743009999947389588
138	0.0022388030001820879988
139	0.0022318330002235597931
140	0.0023352030002570245415
141	0.0023274010000022826716
142	0.0024043829998845467344
143	0.0024163630000657576602
144	0.0024814469998091226444
145	0.0025329380000584933441
146	0.0025995829996645625215
147	0.0027327500001774751581
148	0.0027888010004062380176
149	0.0028045099998053046875
150	0.0030442480001511285082
151	0.0028727879998768912628
152	0.0029474839998329116497
153	0.0029931030003353953362
154	0.0030842740002299251501
155	0.0031003260000943555497
156	0.0031584799999109236524
157	0.0032328790002793539315
158	0.0032822110001688997727
159	0.0033618610000303306151
160	0.0039084840000214171596
161	0.0034679139998843311332
162	0.0035433950001788616646
163	0.0036162540000077569857
164	0.0036654859995906008407
165	0.0037064250000184983946
166	0.0037617110001519904472
167	0.0039604089997737901285
168	0.004040673999952559825
169	0.0040980560002026322763
170	0.0041513320002195541747
171	0.004261341000074025942
172	0.0053358899999693676364
173	0.0043828190000567701645
174	0.0047538819999317638576
175	0.0052217410002413089387
176	0.0046379329996852902696
177	0.004716496000128245214
178	0.0048614909997013455722
179	0.0048941470004137954675
180	0.0050716199998532829341
181	0.0056286419999196368735
182	0.0071593050001865776721
183	0.0052888970003550639376
184	0.0053160659999775816686
185	0.0053983819998393300921
186	0.0054924109999774373136
187	0.0056891449999056931119
188	0.0059941220001746842172
189	0.0058744990001287078485
190	0.0059509500001695414539
191	0.005983134999951289501
192	0.0072620210003151441924
193	0.0096589629997652082238
194	0.009941499999968073098
195	0.0081144649998350359965
196	0.0065514960001564759295
197	0.0066931370001839241013
198	0.0066819280000345315784
199	0.0068108049999864306301
200	0.0068760690000999602489
201	0.006991652999658981571
202	0.0072042570000121486373
203	0.0072456389998478698544
204	0.0072803630000635166653
205	0.0075194230003035045229
206	0.0075034759997834044043
