1	9.9999999999999995475e-07
1000001	0
2000001	9.9999999999999995475e-07
3000001	9.9999999999999995475e-07
4000001	0
5000001	0
6000001	9.9999999999999995475e-07
7000001	9.9999999999999995475e-07
8000001	9.9999999999999995475e-07
9000001	0
10000001	9.9999999999999995475e-07
11000001	0
12000001	9.9999999999999995475e-07
13000001	0
14000001	0
15000001	0
16000001	9.9999999999999995475e-07
17000001	9.9999999999999995475e-07
18000001	0
19000001	0
20000001	9.9999999999999995475e-07
21000001	0
22000001	0
23000001	9.9999999999999995475e-07
24000001	9.9999999999999995475e-07
25000001	0
26000001	0
27000001	0
28000001	9.9999999999999995475e-07
29000001	9.9999999999999995475e-07
30000001	0
31000001	0
32000001	0
33000001	9.9999999999999995475e-07
34000001	0
35000001	0
36000001	0
37000001	0
38000001	0
39000001	9.9999999999999995475e-07
40000001	0
41000001	0
42000001	0
43000001	9.9999999999999995475e-07
44000001	0
45000001	0
46000001	9.9999999999999995475e-07
47000001	9.9999999999999995475e-07
48000001	0
49000001	0
50000001	0
51000001	0
52000001	0
53000001	0
54000001	0
55000001	0
56000001	0
57000001	0
58000001	9.9999999999999995475e-07
59000001	0
60000001	0
61000001	0
62000001	0
63000001	0
64000001	0
65000001	0
66000001	9.9999999999999995475e-07
67000001	0
68000001	0
69000001	9.9999999999999995475e-07
70000001	0
71000001	0
72000001	0
73000001	0
74000001	0
75000001	0
76000001	0
77000001	0
78000001	0
79000001	0
80000001	0
81000001	0
82000001	0
83000001	0
84000001	0
85000001	0
86000001	0
87000001	9.9999999999999995475e-07
88000001	9.9999999999999995475e-07
89000001	9.9999999999999995475e-07
90000001	9.9999999999999995475e-07
91000001	0
92000001	0
93000001	0
94000001	0
95000001	0
96000001	9.9999999999999995475e-07
97000001	9.9999999999999995475e-07
98000001	0
