1000	0.182832
11000	0.177181
21000	0.182639
31000	0.179558
41000	0.181141
51000	0.17858
61000	0.181844
71000	0.181414
81000	0.17857
91000	0.177999
101000	0.182608
111000	0.177923
121000	0.181375
131000	0.178561
141000	0.184908
151000	0.181194
161000	0.178829
171000	0.178665
181000	0.179659
191000	0.180632
201000	0.178853
211000	0.181962
221000	0.179653
231000	0.17735
241000	0.180581
251000	0.180608
261000	0.180088
271000	0.179298
281000	0.175028
291000	0.178818
301000	0.176411
311000	0.179035
321000	0.179427
331000	0.177542
341000	0.180529
351000	0.178047
361000	0.179652
371000	0.178873
381000	0.178514
391000	0.177469
401000	0.180034
411000	0.175912
421000	0.176809
431000	0.176643
441000	0.176913
451000	0.181368
461000	0.182236
471000	0.181551
481000	0.182125
491000	0.179184
501000	0.18084
511000	0.182048
521000	0.181372
531000	0.18138
541000	0.183357
551000	0.179322
561000	0.179435
571000	0.182022
581000	0.17867
591000	0.180676
601000	0.179545
611000	0.176277
621000	0.182511
631000	0.179836
641000	0.178827
651000	0.183184
661000	0.181079
671000	0.180788
681000	0.182296
691000	0.181087
701000	0.176528
711000	0.180194
721000	0.178519
731000	0.179511
741000	0.178395
751000	0.180819
761000	0.180909
771000	0.181038
781000	0.178078
791000	0.180864
801000	0.178188
811000	0.17931
821000	0.17694
831000	0.17948
841000	0.178812
851000	0.180008
861000	0.177216
871000	0.176053
881000	0.176533
891000	0.178863
901000	0.177048
911000	0.178824
921000	0.178628
931000	0.1796
941000	0.178328
951000	0.180701
961000	0.179083
971000	0.180954
981000	0.180738
991000	0.179275
1001000	0.181533
1011000	0.176464
1021000	0.17902
1031000	0.179397
1041000	0.182075
1051000	0.179185
1061000	0.179402
1071000	0.178463
1081000	0.176312
1091000	0.177782
1101000	0.178039
1111000	0.179158
1121000	0.179288
1131000	0.1781
1141000	0.180266
1151000	0.177731
1161000	0.176402
1171000	0.179964
1181000	0.178996
1191000	0.17854
1201000	0.18132
1211000	0.182
1221000	0.177397
1231000	0.184807
1241000	0.180662
1251000	0.182739
1261000	0.179732
1271000	0.179269
1281000	0.178975
1291000	0.186999
1301000	0.183014
1311000	0.17808
1321000	0.18095
1331000	0.193637
1341000	0.178319
1351000	0.180424
1361000	0.17897
1371000	0.180148
1381000	0.179572
1391000	0.17873
1401000	0.179699
1411000	0.178468
1421000	0.178662
1431000	0.17992
1441000	0.176611
1451000	0.180352
1461000	0.178794
1471000	0.182506
1481000	0.179314
1491000	0.179548
1501000	0.182785
1511000	0.179751
1521000	0.17824
1531000	0.17954
1541000	0.18161
1551000	0.1777
1561000	0.192119
1571000	0.185642
1581000	0.183471
1591000	0.18339
1601000	0.188736
1611000	0.198282
1621000	0.191934
1631000	0.180174
1641000	0.182463
1651000	0.183991
1661000	0.184152
1671000	0.181817
1681000	0.181709
1691000	0.18351
1701000	0.181488
1711000	0.187154
